report_date,location,location_type,data_field,data_field_code,value,unit
28/06/2016,United_States_Virgin_Islands-Saint_John,county,zika_reported,VI0001,9,cases
28/06/2016,United_States_Virgin_Islands,territory,confirmed_acute_fever,VI0013,9,cases
28/06/2016,United_States_Virgin_Islands,territory,confirmed_male,VI0010,7,cases
28/06/2016,United_States_Virgin_Islands,territory,confirmed_conjunctivitis,VI0017,7,cases
28/06/2016,United_States_Virgin_Islands,territory,confirmed_malaise,VI0020,5,cases
28/06/2016,United_States_Virgin_Islands,territory,confirmed_age_under20,VI0005,4,cases
28/06/2016,United_States_Virgin_Islands,territory,confirmed_age_over59,VI0008,3,cases
28/06/2016,United_States_Virgin_Islands,territory,confirmed_fever,VI0012,2,cases
28/06/2016,United_States_Virgin_Islands,territory,zika_no_specimen,VI0021,2,cases
28/06/2016,United_States_Virgin_Islands-Saint_John,county,zika_lab_positive,VI0002,1,cases
26/06/2016,Argentina-Jujuy,province,cumulative_cases_under_study,AR0005,769,cases
26/06/2016,Argentina-Buenos_Aires,province,cumulative_cases_under_study,AR0005,223,cases
26/06/2016,Argentina-CABA,province,cumulative_cases_under_study,AR0005,149,cases
26/06/2016,Argentina-Salta,province,cumulative_cases_under_study,AR0005,102,cases
26/06/2016,Argentina-Chaco,province,cumulative_cases_under_study,AR0005,66,cases
26/06/2016,Argentina-Tucuman,province,cumulative_cases_under_study,AR0005,65,cases
26/06/2016,Argentina-Cordoba,province,cumulative_cases_under_study,AR0005,41,cases
26/06/2016,Argentina-Entre_Rios,province,cumulative_cases_under_study,AR0005,40,cases
26/06/2016,Argentina-Santa_Fe,province,cumulative_cases_under_study,AR0005,36,cases
26/06/2016,Argentina-Buenos_Aires,province,cumulative_cases_discarded,AR0006,25,cases
26/06/2016,Argentina-Tucuman,province,cumulative_confirmed_local_cases,AR0001,22,cases
26/06/2016,Argentina-Neuquen,province,cumulative_cases_under_study,AR0005,20,cases
26/06/2016,Argentina-Corrientes,province,cumulative_cases_under_study,AR0005,19,cases
26/06/2016,Argentina-Mendoza,province,cumulative_cases_under_study,AR0005,18,cases
26/06/2016,Argentina-Catamarca,province,cumulative_cases_under_study,AR0005,16,cases
26/06/2016,Argentina-San_Luis,province,cumulative_cases_under_study,AR0005,10,cases
26/06/2016,Argentina-CABA,province,cumulative_confirmed_imported_cases,AR0003,9,cases
26/06/2016,Argentina-Formosa,province,cumulative_cases_under_study,AR0005,9,cases
26/06/2016,Argentina-Santa_Cruz,province,cumulative_cases_under_study,AR0005,9,cases
26/06/2016,Argentina-Tucuman,province,cumulative_probable_local_cases,AR0002,9,cases
26/06/2016,Argentina-Rio_Negro,province,cumulative_cases_under_study,AR0005,8,cases
26/06/2016,Argentina-Misiones,province,cumulative_cases_under_study,AR0005,6,cases
26/06/2016,Argentina-Sgo_Del_Estero,province,cumulative_cases_under_study,AR0005,6,cases
26/06/2016,Argentina-Chubut,province,cumulative_cases_under_study,AR0005,5,cases
26/06/2016,Argentina-Chaco,province,cumulative_cases_discarded,AR0006,4,cases
26/06/2016,Argentina-Entre_Rios,province,cumulative_cases_discarded,AR0006,4,cases
26/06/2016,Argentina-Salta,province,cumulative_cases_discarded,AR0006,4,cases
26/06/2016,Argentina-La_Rioja,province,cumulative_cases_under_study,AR0005,3,cases
26/06/2016,Argentina-Tucuman,province,cumulative_cases_discarded,AR0006,3,cases
26/06/2016,Argentina-Buenos_Aires,province,cumulative_confirmed_imported_cases,AR0003,2,cases
26/06/2016,Argentina-Buenos_Aires,province,cumulative_probable_imported_cases,AR0004,2,cases
26/06/2016,Argentina-CABA,province,cumulative_cases_discarded,AR0006,2,cases
26/06/2016,Argentina-Cordoba,province,cumulative_confirmed_imported_cases,AR0003,2,cases
26/06/2016,Argentina-Corrientes,province,cumulative_confirmed_imported_cases,AR0003,2,cases
26/06/2016,Argentina-La_Pampa,province,cumulative_cases_under_study,AR0005,2,cases
26/06/2016,Argentina-Santa_Fe,province,cumulative_cases_discarded,AR0006,2,cases
26/06/2016,Argentina-Chubut,province,cumulative_confirmed_imported_cases,AR0003,1,cases
26/06/2016,Argentina-Cordoba,province,cumulative_confirmed_local_cases,AR0001,1,cases
26/06/2016,Argentina-Cordoba,province,cumulative_cases_discarded,AR0006,1,cases
26/06/2016,Argentina-Jujuy,province,cumulative_cases_discarded,AR0006,1,cases
26/06/2016,Argentina-Mendoza,province,cumulative_confirmed_imported_cases,AR0003,1,cases
26/06/2016,Argentina-Misiones,province,cumulative_cases_discarded,AR0006,1,cases
26/06/2016,Argentina-Rio_Negro,province,cumulative_cases_discarded,AR0006,1,cases
26/06/2016,Argentina-San_Juan,province,cumulative_cases_under_study,AR0005,1,cases
26/06/2016,Argentina-San_Luis,province,cumulative_cases_discarded,AR0006,1,cases
25/06/2016,Colombia-Valle_Del_Cauca-Cali,municipality,zika_suspected_clinic,CO0004,12228,cases
25/06/2016,Colombia-Norte_Santander-Cucuta,municipality,zika_suspected_clinic,CO0004,5333,cases
25/06/2016,Colombia-Barranquilla-Barranquilla,municipality,zika_suspected_clinic,CO0004,4214,cases
25/06/2016,Colombia-Tolima-Ibague,municipality,zika_suspected_clinic,CO0004,3387,cases
25/06/2016,Colombia-Santander-Bucaramanga,municipality,zika_suspected_clinic,CO0004,3382,cases
25/06/2016,Colombia-Huila-Neiva,municipality,zika_suspected_clinic,CO0004,2848,cases
25/06/2016,Colombia-Sta_Marta_D.E.-Santa_Marta,municipality,zika_suspected_clinic,CO0004,1758,cases
25/06/2016,Colombia-Casanare-Yopal,municipality,zika_suspected_clinic,CO0004,1711,cases
25/06/2016,Colombia-Meta-Villavicencio,municipality,zika_suspected_clinic,CO0004,1688,cases
25/06/2016,Colombia-Santander-Floridablanca,municipality,zika_suspected_clinic,CO0004,1672,cases
25/06/2016,Colombia-Valle_Del_Cauca-Guadalajara_De_Buga,municipality,zika_suspected_clinic,CO0004,1668,cases
25/06/2016,Colombia-Cordoba-Monteria,municipality,zika_suspected_clinic,CO0004,1618,cases
25/06/2016,Colombia-Cundinamarca-Girardot,municipality,zika_suspected_clinic,CO0004,1614,cases
25/06/2016,Colombia-Valle_Del_Cauca-Palmira,municipality,zika_suspected_clinic,CO0004,1468,cases
25/06/2016,Colombia-Valle_Del_Cauca-Cartago,municipality,zika_suspected_clinic,CO0004,1249,cases
25/06/2016,Brazil-Pernambuco,state,microcephaly_not,BR0003,1167,cases
25/06/2016,Colombia-Atlantico-Soledad,municipality,zika_suspected_clinic,CO0004,1141,cases
25/06/2016,Colombia-Norte_Santander-Cucuta,municipality,zika_confirmed_laboratory,CO0001,1079,cases
25/06/2016,Colombia-San_Andres-San_Andres,municipality,zika_suspected_clinic,CO0004,1018,cases
25/06/2016,Colombia-Cartagena-Cartagena,municipality,zika_suspected_clinic,CO0004,896,cases
25/06/2016,Colombia-Santander-Giron,municipality,zika_suspected_clinic,CO0004,881,cases
25/06/2016,Colombia-Sucre-Sincelejo,municipality,zika_suspected_clinic,CO0004,791,cases
25/06/2016,Colombia-Norte_Santander-Los_Patios,municipality,zika_suspected_clinic,CO0004,754,cases
25/06/2016,Colombia-Huila-Garzon,municipality,zika_suspected_clinic,CO0004,705,cases
25/06/2016,Colombia-Arauca-Arauca,municipality,zika_suspected_clinic,CO0004,665,cases
25/06/2016,Colombia-Valle_Del_Cauca-Tulua,municipality,zika_suspected_clinic,CO0004,661,cases
25/06/2016,Brazil-Bahia,state,microcephaly_under_investigation,BR0001,651,cases
25/06/2016,Colombia-Valle_Del_Cauca-Yumbo,municipality,zika_suspected_clinic,CO0004,637,cases
25/06/2016,Colombia-Cesar-Valledupar,municipality,zika_suspected_clinic,CO0004,623,cases
25/06/2016,Colombia-Norte_Santander-Villa_Del_Rosario,municipality,zika_suspected_clinic,CO0004,603,cases
25/06/2016,Colombia-Cundinamarca-El_Colegio,municipality,zika_suspected_clinic,CO0004,602,cases
25/06/2016,Colombia-Santander-Piedecuesta,municipality,zika_suspected_clinic,CO0004,585,cases
25/06/2016,Colombia-Santander-Barrancabermeja,municipality,zika_suspected_clinic,CO0004,577,cases
25/06/2016,Colombia-Caqueta-Florencia,municipality,zika_suspected_clinic,CO0004,568,cases
25/06/2016,Colombia-Valle_Del_Cauca-Roldanillo,municipality,zika_suspected_clinic,CO0004,562,cases
25/06/2016,Colombia-Valle_Del_Cauca-Zarzal,municipality,zika_suspected_clinic,CO0004,545,cases
25/06/2016,Brazil-Pernambuco,state,microcephaly_under_investigation,BR0001,481,cases
25/06/2016,Brazil-Paraiba,state,microcephaly_not,BR0003,471,cases
25/06/2016,Colombia-Valle_Del_Cauca-El_Cerrito,municipality,zika_suspected_clinic,CO0004,453,cases
25/06/2016,Colombia-Valle_Del_Cauca-Buenaventura,municipality,zika_suspected_clinic,CO0004,446,cases
25/06/2016,Colombia-Risaralda-Pereira,municipality,zika_suspected_clinic,CO0004,439,cases
25/06/2016,Colombia-Arauca-Saravena,municipality,zika_suspected_clinic,CO0004,435,cases
25/06/2016,Colombia-Cundinamarca-La_Mesa,municipality,zika_suspected_clinic,CO0004,432,cases
25/06/2016,Colombia-Tolima-Ibague,municipality,zika_confirmed_laboratory,CO0001,430,cases
25/06/2016,Colombia-Huila-Neiva,municipality,zika_confirmed_laboratory,CO0001,392,cases
25/06/2016,Colombia-Valle_Del_Cauca-Cali,municipality,zika_confirmed_laboratory,CO0001,368,cases
25/06/2016,Brazil-Pernambuco,state,microcephaly_confirmed,BR0002,366,cases
25/06/2016,Colombia-Antioquia-Medellin,municipality,zika_suspected_clinic,CO0004,351,cases
25/06/2016,Colombia-Meta-Acacias,municipality,zika_suspected_clinic,CO0004,350,cases
25/06/2016,Colombia-Valle_Del_Cauca-Toro,municipality,zika_suspected_clinic,CO0004,350,cases
25/06/2016,Colombia-Norte_Santander-Ocana,municipality,zika_suspected_clinic,CO0004,349,cases
25/06/2016,Colombia-Tolima-Espinal,municipality,zika_suspected_clinic,CO0004,336,cases
25/06/2016,Colombia-Huila-Gigante,municipality,zika_suspected_clinic,CO0004,334,cases
25/06/2016,Colombia-Antioquia-Apartado,municipality,zika_suspected_clinic,CO0004,314,cases
25/06/2016,Colombia-Meta-Villavicencio,municipality,zika_confirmed_laboratory,CO0001,307,cases
25/06/2016,Colombia-Casanare-Villanueva,municipality,zika_suspected_clinic,CO0004,304,cases
25/06/2016,Colombia-Tolima-Melgar,municipality,zika_suspected_clinic,CO0004,294,cases
25/06/2016,Colombia-Risaralda-La_Virginia,municipality,zika_suspected_clinic,CO0004,292,cases
25/06/2016,Colombia-Casanare-Tauramena,municipality,zika_suspected_clinic,CO0004,287,cases
25/06/2016,Colombia-Casanare-Aguazul,municipality,zika_suspected_clinic,CO0004,280,cases
25/06/2016,Brazil-Rio_de_Janeiro,state,microcephaly_under_investigation,BR0001,279,cases
25/06/2016,Colombia-Huila-Guadalupe,municipality,zika_suspected_clinic,CO0004,274,cases
25/06/2016,Brazil-Paraiba,state,microcephaly_under_investigation,BR0001,270,cases
25/06/2016,Brazil-Bahia,state,microcephaly_confirmed,BR0002,263,cases
25/06/2016,Colombia-Magdalena-Cienaga,municipality,zika_suspected_clinic,CO0004,260,cases
25/06/2016,Brazil-Rio_Grande_do_Norte,state,microcephaly_under_investigation,BR0001,258,cases
25/06/2016,Colombia-Huila-Pitalito,municipality,zika_suspected_clinic,CO0004,258,cases
25/06/2016,Brazil-Sao_Paulo,state,microcephaly_under_investigation,BR0001,254,cases
25/06/2016,Colombia-Amazonas-Leticia,municipality,zika_suspected_clinic,CO0004,252,cases
25/06/2016,Brazil-Bahia,state,microcephaly_not,BR0003,245,cases
25/06/2016,Colombia-Valle_Del_Cauca-Vijes,municipality,zika_suspected_clinic,CO0004,244,cases
25/06/2016,Colombia-Risaralda-Dosquebradas,municipality,zika_suspected_clinic,CO0004,243,cases
25/06/2016,Colombia-Guajira-Riohacha,municipality,zika_suspected_clinic,CO0004,238,cases
25/06/2016,Colombia-Valle_Del_Cauca-Candelaria,municipality,zika_suspected_clinic,CO0004,238,cases
25/06/2016,Colombia-Bolivar-Turbaco,municipality,zika_suspected_clinic,CO0004,237,cases
25/06/2016,Colombia-Valle_Del_Cauca-Ansermanuevo,municipality,zika_suspected_clinic,CO0004,237,cases
25/06/2016,Colombia-Barranquilla-Barranquilla,municipality,zika_confirmed_laboratory,CO0001,235,cases
25/06/2016,Colombia-Antioquia-Turbo,municipality,zika_suspected_clinic,CO0004,233,cases
25/06/2016,Colombia-Valle_Del_Cauca-Pradera,municipality,zika_suspected_clinic,CO0004,231,cases
25/06/2016,Colombia-Tolima-Chaparral,municipality,zika_suspected_clinic,CO0004,228,cases
25/06/2016,Colombia-Cesar-Aguachica,municipality,zika_suspected_clinic,CO0004,227,cases
25/06/2016,Colombia-Santander-Capitanejo,municipality,zika_suspected_clinic,CO0004,227,cases
25/06/2016,Colombia-Tolima-San_Antonio,municipality,zika_suspected_clinic,CO0004,226,cases
25/06/2016,Colombia-Valle_Del_Cauca-La_Victoria,municipality,zika_suspected_clinic,CO0004,223,cases
25/06/2016,Colombia-Tolima-Flandes,municipality,zika_suspected_clinic,CO0004,215,cases
25/06/2016,Brazil-Ceara,state,microcephaly_not,BR0003,214,cases
25/06/2016,Colombia-Casanare-Monterrey,municipality,zika_suspected_clinic,CO0004,204,cases
25/06/2016,Colombia-Cordoba-Cerete,municipality,zika_suspected_clinic,CO0004,201,cases
25/06/2016,Colombia-Santander-Bucaramanga,municipality,zika_confirmed_laboratory,CO0001,192,cases
25/06/2016,Colombia-Meta-Granada,municipality,zika_suspected_clinic,CO0004,191,cases
25/06/2016,Brazil-Bahia,state,municipality_microcephaly_suspected,BR0008,182,municipalities
25/06/2016,Colombia-Cordoba-Montelibano,municipality,zika_suspected_clinic,CO0004,182,cases
25/06/2016,Brazil-Alagoas,state,microcephaly_not,BR0003,180,cases
25/06/2016,Brazil-Ceara,state,microcephaly_under_investigation,BR0001,179,cases
25/06/2016,Brazil-Pernambuco,state,municipality_microcephaly_suspected,BR0008,179,municipalities
25/06/2016,Colombia-Huila-Aipe,municipality,zika_suspected_clinic,CO0004,177,cases
25/06/2016,Colombia-Magdalena-Pivijay,municipality,zika_suspected_clinic,CO0004,176,cases
25/06/2016,Brazil-Sao_Paulo,state,microcephaly_not,BR0003,174,cases
25/06/2016,Colombia-Atlantico-Puerto_Colombia,municipality,zika_suspected_clinic,CO0004,174,cases
25/06/2016,Colombia-Cordoba-Monteria,municipality,zika_confirmed_laboratory,CO0001,171,cases
25/06/2016,Colombia-Valle_Del_Cauca-Unknown,municipality,zika_confirmed_laboratory,CO0001,169,cases
25/06/2016,Colombia-Cundinamarca-Fusagasuga,municipality,zika_suspected_clinic,CO0004,164,cases
25/06/2016,Colombia-Norte_Santander-Sardinata,municipality,zika_suspected_clinic,CO0004,163,cases
25/06/2016,Brazil-Rio_de_Janeiro,state,microcephaly_not,BR0003,161,cases
25/06/2016,Colombia-Norte_Santander-El_Zulia,municipality,zika_suspected_clinic,CO0004,159,cases
25/06/2016,Colombia-Cundinamarca-Anapoima,municipality,zika_suspected_clinic,CO0004,158,cases
25/06/2016,Colombia-Putumayo-Puerto_Asis,municipality,zika_suspected_clinic,CO0004,155,cases
25/06/2016,Colombia-Sta_Marta_D.E.-Santa_Marta,municipality,zika_confirmed_laboratory,CO0001,154,cases
25/06/2016,Colombia-Antioquia-Chigorodo,municipality,zika_suspected_clinic,CO0004,154,cases
25/06/2016,Colombia-Cundinamarca-La_Palma,municipality,zika_suspected_clinic,CO0004,152,cases
25/06/2016,Colombia-Quindio-Armenia,municipality,zika_suspected_clinic,CO0004,152,cases
25/06/2016,Colombia-Norte_Santander-Tibu,municipality,zika_suspected_clinic,CO0004,151,cases
25/06/2016,Colombia-Casanare-Paz_De_Ariporo,municipality,zika_suspected_clinic,CO0004,150,cases
25/06/2016,Colombia-Huila-Palermo,municipality,zika_suspected_clinic,CO0004,149,cases
25/06/2016,Brazil-Paraiba,state,microcephaly_confirmed,BR0002,147,cases
25/06/2016,Colombia-Meta-San_Carlos_De_Guaroa,municipality,zika_suspected_clinic,CO0004,144,cases
25/06/2016,Colombia-Atlantico-Malambo,municipality,zika_suspected_clinic,CO0004,140,cases
25/06/2016,Colombia-Cundinamarca-Villeta,municipality,zika_suspected_clinic,CO0004,140,cases
25/06/2016,Colombia-Cesar-Valledupar,municipality,zika_confirmed_laboratory,CO0001,136,cases
25/06/2016,Brazil-Paraiba,state,municipality_microcephaly_suspected,BR0008,135,municipalities
25/06/2016,Colombia-Arauca-Tame,municipality,zika_suspected_clinic,CO0004,133,cases
25/06/2016,Colombia-Guaviare-San_Jose_Del_Guaviare,municipality,zika_suspected_clinic,CO0004,132,cases
25/06/2016,Brazil-Maranhao,state,microcephaly_confirmed,BR0002,131,cases
25/06/2016,Colombia-Huila-Santa_Maria,municipality,zika_suspected_clinic,CO0004,130,cases
25/06/2016,Colombia-Sucre-Corozal,municipality,zika_suspected_clinic,CO0004,128,cases
25/06/2016,Colombia-Valle_Del_Cauca-La_Union,municipality,zika_suspected_clinic,CO0004,128,cases
25/06/2016,Colombia-Arauca-Fortul,municipality,zika_suspected_clinic,CO0004,128,cases
25/06/2016,Colombia-Huila-Garzon,municipality,zika_confirmed_laboratory,CO0001,125,cases
25/06/2016,Colombia-Norte_Santander-Bochalema,municipality,zika_suspected_clinic,CO0004,125,cases
25/06/2016,Brazil-Ceara,state,microcephaly_confirmed,BR0002,124,cases
25/06/2016,Colombia-Casanare-Yopal,municipality,zika_confirmed_laboratory,CO0001,124,cases
25/06/2016,Colombia-Norte_Santander-Santiago,municipality,zika_suspected_clinic,CO0004,124,cases
25/06/2016,Colombia-Tolima-Carmen_De_Apicala,municipality,zika_suspected_clinic,CO0004,122,cases
25/06/2016,Brazil-Mato_Grosso,state,microcephaly_not,BR0003,120,cases
25/06/2016,Colombia-Arauca-Arauquita,municipality,zika_suspected_clinic,CO0004,120,cases
25/06/2016,Colombia-Tolima-Unknown,municipality,zika_suspected,CO0003,120,cases
25/06/2016,Colombia-Norte_Santander-Chinacota,municipality,zika_suspected_clinic,CO0004,118,cases
25/06/2016,Colombia-Cordoba-San_Bernardo_Del_Viento,municipality,zika_suspected,CO0003,116,cases
25/06/2016,Colombia-Valle_Del_Cauca-Ginebra,municipality,zika_suspected_clinic,CO0004,114,cases
25/06/2016,Brazil-Rio_Grande_do_Norte,state,microcephaly_confirmed,BR0002,113,cases
25/06/2016,Brazil-Sao_Paulo,state,municipality_microcephaly_suspected,BR0008,113,municipalities
25/06/2016,Colombia-Valle_Del_Cauca-Obando,municipality,zika_suspected_clinic,CO0004,113,cases
25/06/2016,Colombia-Antioquia-Carepa,municipality,zika_suspected_clinic,CO0004,112,cases
25/06/2016,Colombia-Cundinamarca-Tocaima,municipality,zika_suspected_clinic,CO0004,112,cases
25/06/2016,Colombia-Santander-Sabana_De_Torres,municipality,zika_suspected_clinic,CO0004,112,cases
25/06/2016,Brazil-Sergipe,state,microcephaly_confirmed,BR0002,111,cases
25/06/2016,Colombia-Huila-Campoalegre,municipality,zika_suspected_clinic,CO0004,109,cases
25/06/2016,Brazil-Ceara,state,municipality_microcephaly_suspected,BR0008,107,municipalities
25/06/2016,Brazil-Pernambuco,state,municipality_microcephaly,BR0004,105,municipalities
25/06/2016,Colombia-Cundinamarca-Agua_De_Dios,municipality,zika_suspected_clinic,CO0004,105,cases
25/06/2016,Colombia-Cundinamarca-Ricaurte,municipality,zika_suspected_clinic,CO0004,105,cases
25/06/2016,Colombia-Valle_Del_Cauca-Jamundi,municipality,zika_suspected_clinic,CO0004,103,cases
25/06/2016,Colombia-Cartagena-Cartagena,municipality,zika_confirmed_laboratory,CO0001,102,cases
